Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Developer,Titre FR,Titre EN,Console,Année,ESRB,IDBNF,description
Role-Playing,Namco Bandai Games,0.21,0.04,0.24,0.02,0.52,Bandai Namco Games,Tales of Symphonia: Dawn of the New World,Tales of Symphonia: Dawn of the New World,Wii,2008,Teen,16924570,Jeu de rôle
Role-Playing,Namco Bandai Games,0.21,0.12,0.13,0.07,0.52,Bandai Namco Games,Tales of Symphonia,Tales of Symphonia,PS3,2003,Teen,16924272,Jeu de rôle
Role-Playing,Namco Bandai Games,0.29,0.18,0.67,0.09,1.22,Bandai Namco Games,Tales of Xillia,Tales of Xillia,PS3,2011,Teen,16974316,Jeu de rôle
Role-Playing,Namco Bandai Games,0.4,0.33,0.4,0.15,1.27,From Software,Dark Souls II,Dark Souls II,PS3,2014,Teen,16926144,Jeu de rôle ; jeu d'action
Role-Playing,Namco Bandai Games,0.48,0.18,0.01,0.07,0.74,From Software,Dark Souls II,Dark Souls II,XBox360,2014,Teen,16926144,Jeu de rôle ; jeu d'action
Role-Playing,Namco Bandai Games,0.64,0.27,0.0,0.09,0.99,From Software,Dark Souls,Dark Souls,XBox360,2011,Mature 17+,16564097,"Jeu de rôle ; jeu d'action. - Réédité sous le titre ""Dark souls, prepare to die edition"" (avec du contenu supplémentaire)"
Role-Playing,Namco Bandai Games,0.75,0.51,0.54,0.22,2.02,From Software,Dark Souls,Dark Souls,PS3,2011,Mature 17+,16564097,"Jeu de rôle ; jeu d'action. - Réédité sous le titre ""Dark souls, prepare to die edition"" (avec du contenu supplémentaire)"
Role-Playing,Nintendo,0.3,0.13,0.18,0.04,0.65,"Mistwalker, Artoon",The Last Story,The Last Story,Wii,2011,Teen,16694405,Jeu d'action ; jeu de rôle
Role-Playing,Sega,0.05,0.0,0.0,0.0,0.06,Totally Games,Alien Syndrome,Alien Syndrome,Wii,2007,Teen,16963765,Jeu d'action
Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84,Level 5,Rogue Galaxy,Rogue Galaxy,PS2,2005,Teen,16991745,"Jeu de rôle. - ""Rogue galaxy, director's cut"", sorti au Japon en mars 2007 est une version rassemblant le jeu originel et le contenu additionnel des versions nord-américaine et européenne"
Role-Playing,Sony Computer Entertainment,2.91,2.07,2.73,0.33,8.05,SquareSoft,Final Fantasy X,Final Fantasy X,PS2,2001,Teen,16576448,Jeu de rôle
Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4,SquareSoft,Kingdom Hearts,Kingdom Hearts,PS2,2002,Everyone,16712213,Jeu d'action ; jeu de rôle
Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.25,Square Enix,Final Fantasy Crystal Chronicles: Echoes of Time,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009,Everyone 10+,16577079,Jeu de d'action ; jeu de rôle
Role-Playing,Square Enix,0.15,0.08,0.01,0.02,0.27,Square Enix,Lightning Returns: Final Fantasy XIII,Lightning Returns: Final Fantasy XIII,XBox360,2013,Teen,16928963,Jeu de rôle
Role-Playing,Square Enix,0.17,0.01,0.0,0.01,0.19,Square Enix,Final Fantasy XI,Final Fantasy XI,XBox360,2002,Teen,16576451,"A pour extensions : ""Rise of the Zilart"", ""Chains of Promathia"", ""Treasures of Aht Urhgan"", ""Wings of the goddess"" (""Les guerriers de la déesse"" en version française)"
Role-Playing,Square Enix,0.17,0.01,0.0,0.01,0.19,Square Enix,Final Fantasy XI,Final Fantasy XI,XBox360,2002,Teen,16576451,Jeu de rôle en ligne massivement multijoueur
Role-Playing,Square Enix,0.31,0.2,0.45,0.11,1.07,Square Enix,Lightning Returns: Final Fantasy XIII,Lightning Returns: Final Fantasy XIII,PS3,2013,Teen,16928963,Jeu de rôle
Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79,"Square Enix, Tri-Ace",Star Ocean: The Last Hope,Star Ocean: The Last Hope,XBox360,2009,Teen,17073270,"Jeu d'action ; jeu d'aventure. - Intitulé également ""Sutā ōshan 4"" au Japon. - Une version contenant des voix en japonais et anglais et du contenu additionnel exclusif est sortie sur PlayStation 3 en février 2010 sous le titre ""Star ocean. The last hope, international"""
Role-Playing,Square Enix,0.36,0.29,0.02,0.06,0.73,Square Enix,Final Fantasy XIII-2,Final Fantasy XIII-2,XBox360,2011,Teen,16577357,Jeu de rôle
Role-Playing,Square Enix,0.78,0.73,0.89,0.23,2.63,Square Enix,Final Fantasy XIII-2,Final Fantasy XIII-2,PS3,2011,Teen,16577357,Jeu de rôle
Role-Playing,Square Enix,1.28,0.67,0.01,0.21,2.16,Square Enix,Final Fantasy XIII,Final Fantasy XIII,XBox360,2009,Teen,16576459,Jeu de rôle
Role-Playing,Square Enix,1.74,1.21,1.87,0.51,5.33,Square Enix,Final Fantasy XIII,Final Fantasy XIII,PS3,2009,Teen,16576459,Jeu de rôle
Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,Square Enix,Final Fantasy XII,Final Fantasy XII,PS2,2006,Teen,16576454,Jeu de rôle
Role-Playing,THQ,0.1,0.08,0.0,0.03,0.21,Volition Inc.,Summoner 2,Summoner 2,PS2,2002,Teen,16630471,"Jeu de rôle. - Intitulé ""Summoner. A goddess reborn"" sur GameCube"
Role-Playing,THQ,0.25,0.2,0.0,0.07,0.51,Volition Inc.,Summoner,Summoner,PS2,2000,Teen,16630464,Jeu de rôle
Role-Playing,Take-Two Interactive,2.82,1.03,0.13,0.4,4.38,Bethesda Softworks,The Elder Scrolls IV: Oblivion,The Elder Scrolls IV: Oblivion,XBox360,2006,Mature 17+,16901151,"A pour extensions : ""Knights of the nine"" ; ""Shivering isles"""
Role-Playing,Take-Two Interactive,2.82,1.03,0.13,0.4,4.38,Bethesda Softworks,The Elder Scrolls IV: Oblivion,The Elder Scrolls IV: Oblivion,XBox360,2006,Mature 17+,16901151,Jeu de rôle ; jeu d'aventure
Role-Playing,Ubisoft,0.14,0.11,0.0,0.04,0.29,Game Arts,Grandia II,Grandia II,PS2,2000,Teen,17135429,Jeu de rôle
Role-Playing,Ubisoft,0.8,0.21,0.55,0.15,1.72,Tri-Ace,Star Ocean: Till the End of Time,Star Ocean: Till the End of Time,PS2,2003,Teen,17073328,"Jeu d'action ; jeu d'aventure. - Une version avec du contenu additionnel est sortie en janvier 2004 au Japon sous le titre ""Star ocean. Till the end of time, director's cut"" puis en Amérique du Nord et Europe sous le titre original"
Role-Playing,Ubisoft,1.69,0.85,0.14,0.43,3.1,4J Studios,The Elder Scrolls IV: Oblivion,The Elder Scrolls IV: Oblivion,PS3,2006,Mature 17+,16901151,"A pour extensions : ""Knights of the nine"" ; ""Shivering isles"""
Role-Playing,Ubisoft,1.69,0.85,0.14,0.43,3.1,4J Studios,The Elder Scrolls IV: Oblivion,The Elder Scrolls IV: Oblivion,PS3,2006,Mature 17+,16901151,Jeu de rôle ; jeu d'aventure
Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,2.86,Bethesda Softworks,The Elder Scrolls III: Morrowind,The Elder Scrolls III: Morrowind,XBox,2002,Teen,16901555,"A pour extensions : ""Tribunal"" ; ""Bloodmoon"""
Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,2.86,Bethesda Softworks,The Elder Scrolls III: Morrowind,The Elder Scrolls III: Morrowind,XBox,2002,Teen,16901555,Jeu de rôle ; jeu d'aventure
Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2,Snowblind Studios,Baldur's Gate: Dark Alliance,Baldur's Gate: Dark Alliance,XBox,2001,Teen,16994018,Jeu de rôle ; jeu d'action
Role-Playing,Virgin Interactive,0.61,0.48,0.0,0.16,1.24,Snowblind Studios,Baldur's Gate: Dark Alliance,Baldur's Gate: Dark Alliance,PS2,2001,Teen,16994018,Jeu de rôle ; jeu d'action
Shooter,505 Games,0.38,0.38,0.06,0.14,0.96,Rebellion,Sniper Elite V2,Sniper Elite V2,PS3,2012,Mature 17+,16667213,"Jeu d'action. - Réédité en octobre 2012 sous le titre ""Sniper elite V2, high command edition"" avec du contenu supplémentaire"
Shooter,505 Games,0.46,0.28,0.02,0.07,0.84,Rebellion,Sniper Elite V2,Sniper Elite V2,XBox360,2012,Mature 17+,16667213,"Jeu d'action. - Réédité en octobre 2012 sous le titre ""Sniper elite V2, high command edition"" avec du contenu supplémentaire"
Shooter,Activision,0.04,0.0,0.0,0.0,0.05,Behaviour Interactive,SpongeBob SquarePants: Plankton's Robotic Revenge,SpongeBob SquarePants: Plankton's Robotic Revenge,XBox360,2013,Everyone 10+,16778254,"Jeu d'action. - Intitulé ""Bob l'éponge. La vengeance robotique de Plankton"" en français. - Inspiré des personnages apparaissant dans la série télévisée d'animation ""Bob l'éponge"""
Shooter,Activision,0.17,0.05,0.0,0.01,0.23,Gratuitous Games,Soldier of Fortune II: Double Helix,Soldier of Fortune II: Double Helix,XBox,2002,Mature 17+,17085453,Jeu d'action
Shooter,Activision,0.32,0.02,0.0,0.03,0.37,Raven Software,Quake 4,Quake 4,XBox360,2005,Mature 17+,16600702,Jeu d'action
Shooter,Activision,0.55,0.2,0.0,0.08,0.82,"Treyarch, Sledgehammer Games",Call of Duty: Modern Warfare 3,Call of Duty: Modern Warfare 3,Wii,2011,Mature 17+,16561168,Jeu d'action
Shooter,Activision,0.68,0.56,0.12,0.25,1.62,Bungie,Destiny,Destiny,PS3,2014,Teen,16937494,Jeu d'action
Shooter,Activision,0.8,0.45,0.0,0.12,1.37,Treyarch,Call of Duty: Black Ops,Call of Duty: Black Ops,Wii,2010,Mature 17+,16615228,Jeu d'action
Shooter,Activision,0.85,0.43,0.0,0.06,1.34,Vicarious Visions,Doom 3,Doom 3,XBox,2004,Mature 17+,16740869,"A pour extension ""Doom 3, resurrection of evil"""
Shooter,Activision,0.85,0.43,0.0,0.06,1.34,Vicarious Visions,Doom 3,Doom 3,XBox,2004,Mature 17+,16740869,"Jeu d'action. - Une édition HD avec du contenu additionnel intitulée ""Doom 3 BFG edition"" est sortie en 2012"
Shooter,Activision,1.17,0.58,0.0,0.18,1.94,Exakt,Call of Duty: World at War,Call of Duty: World at War,Wii,2008,Mature 17+,16615204,"Jeu d'action. - Édité dans une version différente sur PlayStation 2 sous le titre ""Call of duty. World at war, Final fronts"""
Shooter,Activision,1.24,0.45,0.0,0.07,1.75,Pandemic Studios,Star Wars: Battlefront,Star Wars: Battlefront,XBox,2004,Teen,16593543,"Jeu d'action. - Inspiré de l'univers ""Star wars"""
Shooter,Activision,1.31,0.43,0.0,0.18,1.92,Bungie,Destiny,Destiny,XBox360,2014,Teen,16937494,Jeu d'action
Shooter,Activision,1.82,0.04,0.01,0.16,2.03,Infinity Ward,Call of Duty 2,Call of Duty 2,XBox360,2005,Teen,16615105,"Jeu d'action. - Édité dans une version différente pour GameCube, Xbox et PlayStation 2 sous le titre ""Call of duty 2, Big red one"""
Shooter,Activision,2.73,1.83,0.0,0.83,5.39,Treyarch,Call of Duty: World at War,Call of Duty: World at War,PS3,2008,Mature 17+,16615204,"Jeu d'action. - Édité dans une version différente sur PlayStation 2 sous le titre ""Call of duty. World at war, Final fronts"""
Shooter,Activision,3.11,2.26,0.28,1.03,6.68,Infinity Ward,Call of Duty 4: Modern Warfare,Call of Duty 4: Modern Warfare,PS3,2007,Mature 17+,16615196,Jeu d'action
Shooter,Activision,4.1,3.63,0.38,1.25,9.36,Infinity Ward,Call of Duty: Ghosts,Call of Duty: Ghosts,PS3,2013,Mature 17+,16747479,Jeu d'action
Shooter,Activision,4.81,1.88,0.0,0.69,7.38,Treyarch,Call of Duty: World at War,Call of Duty: World at War,XBox360,2008,Mature 17+,16615204,"Jeu d'action. - Édité dans une version différente sur PlayStation 2 sous le titre ""Call of duty. World at war, Final fronts"""
Shooter,Activision,4.99,3.64,0.38,1.6,10.6,Infinity Ward,Call of Duty: Modern Warfare 2,Call of Duty: Modern Warfare 2,PS3,2009,Mature 17+,16615191,Jeu d'action
Shooter,Activision,4.99,5.73,0.65,2.42,13.79,Treyarch,Call of Duty: Black Ops II,Call of Duty: Black Ops II,PS3,2012,Mature 17+,16693925,Jeu d'action
Shooter,Activision,5.54,5.73,0.49,1.57,13.32,"Infinity Ward, Sledgehammer Games",Call of Duty: Modern Warfare 3,Call of Duty: Modern Warfare 3,PS3,2011,Mature 17+,16561168,Jeu d'action
Shooter,Activision,5.93,2.36,0.13,0.9,9.31,Infinity Ward,Call of Duty 4: Modern Warfare,Call of Duty 4: Modern Warfare,XBox360,2007,Mature 17+,16615196,Jeu d'action
Shooter,Activision,5.99,4.37,0.48,1.79,12.63,Treyarch,Call of Duty: Black Ops,Call of Duty: Black Ops,PS3,2010,Mature 17+,16615228,Jeu d'action
Shooter,Activision,6.73,2.56,0.04,0.91,10.25,Infinity Ward,Call of Duty: Ghosts,Call of Duty: Ghosts,XBox360,2013,Mature 17+,16747479,Jeu d'action
Shooter,Activision,8.25,4.24,0.07,1.12,13.67,Treyarch,Call of Duty: Black Ops II,Call of Duty: Black Ops II,XBox360,2012,Mature 17+,16693925,Jeu d'action
Shooter,Activision,8.52,3.59,0.08,1.28,13.47,Infinity Ward,Call of Duty: Modern Warfare 2,Call of Duty: Modern Warfare 2,XBox360,2009,Mature 17+,16615191,Jeu d'action
Shooter,Activision,9.04,4.24,0.13,1.32,14.73,"Infinity Ward, Sledgehammer Games",Call of Duty: Modern Warfare 3,Call of Duty: Modern Warfare 3,XBox360,2011,Mature 17+,16561168,Jeu d'action
Shooter,Activision,9.7,3.68,0.11,1.13,14.61,Treyarch,Call of Duty: Black Ops,Call of Duty: Black Ops,XBox360,2010,Mature 17+,16615228,Jeu d'action
Shooter,Atari,0.59,0.12,0.0,0.03,0.74,Digital Extremes,Unreal Championship,Unreal Championship,XBox,2002,Mature 17+,16618698,Jeu d'action
Shooter,Atari,0.63,0.49,0.0,0.16,1.29,Melbourne House,Transformers,Transformers,PS2,2004,Teen,16905915,Jeu d'action
Shooter,BAM! Entertainment,0.07,0.02,0.0,0.0,0.1,Bam Entertainment,Reign of Fire,Reign of Fire,XBox,2002,Mature 17+,17092352,"Jeu d'action. - Jeu vidéo inspiré du film ""Le règne du feu"" réalisé par Bob Bowman en 2002"
Shooter,BAM! Entertainment,0.13,0.1,0.0,0.03,0.27,Kuju Entertainment,Reign of Fire,Reign of Fire,PS2,2002,Mature 17+,17092352,"Jeu d'action. - Jeu vidéo inspiré du film ""Le règne du feu"" réalisé par Bob Bowman en 2002"
Shooter,Bethesda Softworks,0.14,0.21,0.02,0.07,0.44,MachineGames,Wolfenstein: The New Order,Wolfenstein: The New Order,PS3,2014,Mature 17+,17051297,Jeu d'action ; jeu d'aventure
Shooter,Bethesda Softworks,0.14,0.21,0.02,0.07,0.44,MachineGames,Wolfenstein: The New Order,Wolfenstein: The New Order,PS3,2014,Mature 17+,17051297,Première sortie sur support en Amérique du Nord et en Europe le même mois
Shooter,Bethesda Softworks,0.18,0.17,0.0,0.03,0.38,MachineGames,Wolfenstein: The New Order,Wolfenstein: The New Order,XBox360,2014,Mature 17+,17051297,Jeu d'action ; jeu d'aventure
Shooter,Bethesda Softworks,0.18,0.17,0.0,0.03,0.38,MachineGames,Wolfenstein: The New Order,Wolfenstein: The New Order,XBox360,2014,Mature 17+,17051297,Première sortie sur support en Amérique du Nord et en Europe le même mois
Shooter,Bethesda Softworks,0.47,0.58,0.06,0.2,1.31,id Software,Rage,Rage,PS3,2011,Mature 17+,16770860,"A pour extensions : ""The scorchers"" , ""Wasteland sewer missions"""
Shooter,Bethesda Softworks,0.47,0.58,0.06,0.2,1.31,id Software,Rage,Rage,PS3,2011,Mature 17+,16770860,Jeu d'action
Shooter,Bethesda Softworks,0.82,0.6,0.03,0.15,1.6,id Software,Rage,Rage,XBox360,2011,Mature 17+,16770860,"A pour extensions : ""The scorchers"" , ""Wasteland sewer missions"""
Shooter,Bethesda Softworks,0.82,0.6,0.03,0.15,1.6,id Software,Rage,Rage,XBox360,2011,Mature 17+,16770860,Jeu d'action
Shooter,City Interactive,0.05,0.18,0.03,0.07,0.33,City Interactive,Sniper: Ghost Warrior 2,Sniper: Ghost Warrior 2,PS3,2013,Mature 17+,16761461,Jeu d'action
Shooter,City Interactive,0.06,0.12,0.0,0.02,0.2,City Interactive,Sniper: Ghost Warrior 2,Sniper: Ghost Warrior 2,XBox360,2013,Mature 17+,16761461,Jeu d'action
Shooter,City Interactive,0.27,0.34,0.04,0.13,0.79,City Interactive,Sniper: Ghost Warrior,Sniper: Ghost Warrior,PS3,2010,Mature 17+,16623792,Jeu d'action
Shooter,City Interactive,0.54,0.5,0.0,0.12,1.16,City Interactive,Sniper: Ghost Warrior,Sniper: Ghost Warrior,XBox360,2010,Mature 17+,16623792,Jeu d'action
Shooter,D3Publisher,0.06,0.04,0.08,0.02,0.2,Vicious Cycle,Earth Defense Force: Insect Armageddon,Earth Defense Force: Insect Armageddon,PS3,2011,Teen,16924799,Jeu d'action
Shooter,D3Publisher,0.1,0.04,0.03,0.01,0.19,Vicious Cycle,Earth Defense Force: Insect Armageddon,Earth Defense Force: Insect Armageddon,XBox360,2011,Teen,16924799,Jeu d'action
Shooter,EA Games,0.07,0.06,0.0,0.02,0.14,Starbreeze,Syndicate,Syndicate,PS3,2012,Mature 17+,16602163,Jeu d'action
Shooter,Eidos Interactive,0.02,0.0,0.0,0.0,0.02,Pyro Studios,Commandos: Strike Force,Commandos: Strike Force,XBox,2006,Teen,16611798,Jeu d'action
Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,Pyro Studios,Commandos: Strike Force,Commandos: Strike Force,PS2,2006,Teen,16611798,Jeu d'action
Shooter,Eidos Interactive,0.25,0.07,0.0,0.01,0.33,Ion Storm,Deus Ex: Invisible War,Deus Ex: Invisible War,XBox,2003,Mature 17+,16612974,Jeu de rôle ; jeu d'action
Shooter,Eidos Interactive,0.26,0.07,0.0,0.01,0.34,Io Interactive,Hitman: Contracts,Hitman: Contracts,XBox,2004,Mature 17+,16699712,Jeu d'action ; jeu d'aventure
Shooter,Eidos Interactive,0.39,0.31,0.0,0.1,0.8,Io Interactive,Hitman: Contracts,Hitman: Contracts,PS2,2004,Mature 17+,16699712,Jeu d'action ; jeu d'aventure
Shooter,Electronic Arts,0.1,0.06,0.0,0.02,0.18,Starbreeze,Syndicate,Syndicate,XBox360,2012,Mature 17+,16602163,Jeu d'action
Shooter,Electronic Arts,0.25,0.69,0.03,0.25,1.21,Electronic Arts,Medal of Honor: Airborne,Medal of Honor: Airborne,PS3,2007,Teen,16632254,Jeu d'action
Shooter,Electronic Arts,0.26,0.42,0.03,0.16,0.87,Crytek,Crysis 3,Crysis 3,PS3,2013,Mature 17+,16728837,Jeu d'action
Shooter,Electronic Arts,0.32,0.1,0.01,0.04,0.47,"Eurocom Entertainment Software, Visceral Games",Dead Space: Extraction,Dead Space: Extraction,Wii,2009,Mature 17+,16659842,Jeu d'action
Shooter,Electronic Arts,0.33,0.04,0.01,0.03,0.41,EA Canada,Medal of Honor: Heroes 2,Medal of Honor: Heroes 2,Wii,2007,Teen,16632196,Jeu d'action
Shooter,Electronic Arts,0.35,0.02,0.01,0.03,0.41,Digital Illusions,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat,XBox360,2005,Teen,16632362,Jeu d'action
Shooter,Electronic Arts,0.37,0.01,0.0,0.06,0.44,Digital Illusions,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat,PS2,2005,Teen,16632362,Jeu d'action
Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61,Valve Software,Half-Life 2,Half-Life 2,XBox,2004,Mature 17+,16631196,Jeu d'action
Shooter,Electronic Arts,0.39,0.15,0.0,0.02,0.56,Digital Illusions,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat,XBox,2005,Teen,16632362,Jeu d'action
Shooter,Electronic Arts,0.45,0.52,0.01,0.12,1.1,Electronic Arts,Medal of Honor: Airborne,Medal of Honor: Airborne,XBox360,2007,Teen,16632254,Jeu d'action
Shooter,Electronic Arts,0.51,0.31,0.01,0.08,0.9,Crytek,Crysis 3,Crysis 3,XBox360,2013,Mature 17+,16728837,Jeu d'action
Shooter,Electronic Arts,0.73,0.48,0.0,0.21,1.42,Visceral Games,Dead Space 2,Dead Space 2,PS3,2011,Mature 17+,16659841,Jeu d'action ; jeu d'aventure
Shooter,Electronic Arts,0.76,0.35,0.05,0.18,1.34,EA DICE,Battlefield: Bad Company,Battlefield: Bad Company,PS3,2008,Teen,16632378,Jeu d'action
Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,EA DICE,Battlefield: Bad Company,Battlefield: Bad Company,XBox360,2008,Teen,16632378,Jeu d'action
Shooter,Electronic Arts,0.94,0.44,0.0,0.13,1.51,Visceral Games,Dead Space 2,Dead Space 2,XBox360,2011,Mature 17+,16659841,Jeu d'action ; jeu d'aventure
Shooter,Electronic Arts,1.28,1.04,0.07,0.42,2.81,"EA DICE, Danger Close",Medal of Honor,Medal of Honor,PS3,2010,Mature 17+,16632275,Jeu d'action
Shooter,Electronic Arts,1.3,1.42,0.27,0.5,3.49,EA DICE,Battlefield 4,Battlefield 4,PS3,2013,Mature 17+,17059124,Jeu d'action
Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,EA DICE,Battlefield: Bad Company 2,Battlefield: Bad Company 2,PS3,2010,Mature 17+,16632385,Jeu d'action
Shooter,Electronic Arts,1.56,0.8,0.04,0.21,2.61,"Dice, Danger Close",Medal of Honor,Medal of Honor,XBox360,2010,Mature 17+,16632275,Jeu d'action
Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,EA DICE,Battlefield: Bad Company 2,Battlefield: Bad Company 2,XBox360,2010,Mature 17+,16632385,Jeu d'action
Shooter,Electronic Arts,2.15,1.01,0.02,0.31,3.48,EA DICE,Battlefield 4,Battlefield 4,XBox360,2013,Mature 17+,17059124,Jeu d'action
Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,Battlefield 3,Battlefield 3,PS3,2011,Mature 17+,16563477,Jeu d'action
Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,Battlefield 3,Battlefield 3,XBox360,2011,Mature 17+,16563477,Jeu d'action
Shooter,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09,Treasure,Gradius V,Gradius V,PS2,2004,Teen,17026007,Jeu d'action
Shooter,Konami Digital Entertainment,0.06,0.03,0.0,0.01,0.1,Rebellion,NeverDead,NeverDead,XBox360,2012,Mature 17+,16679512,Jeu d'action
Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.12,Rebellion,NeverDead,NeverDead,PS3,2012,Mature 17+,16679512,Jeu d'action
Shooter,Konami Digital Entertainment,0.08,0.06,0.0,0.02,0.16,KCET,Silent Scope 3,Silent Scope 3,PS2,2002,Mature 17+,16991583,Jeu d'action
Shooter,LucasArts,1.93,1.22,0.03,0.44,3.61,Pandemic Studios,Star Wars: Battlefront,Star Wars: Battlefront,PS2,2004,Teen,16593543,"Jeu d'action. - Inspiré de l'univers ""Star wars"""
Shooter,Mastiff,0.09,0.0,0.0,0.01,0.1,Teyon,Heavy Fire: Afghanistan,Heavy Fire: Afghanistan,Wii,2011,Teen,17050557,Jeu d'action
Shooter,Mastiff,0.09,0.0,0.0,0.01,0.1,Teyon,Heavy Fire: Afghanistan,Heavy Fire: Afghanistan,Wii,2011,Teen,17050557,"Mise à disposition en Europe sur plateforme de téléchargement (Steam), juillet 2014"
Shooter,Metro 3D,0.09,0.07,0.0,0.02,0.19,Irem,R-Type Final,R-Type Final,PS2,2003,Everyone,17132316,Jeu d'action
Shooter,Microsoft Game Studios,0.26,0.1,0.0,0.04,0.4,Twisted Pixel Games,The Gunstringer,The Gunstringer,XBox360,2011,Teen,16585038,Jeu d'action
Shooter,Microsoft Game Studios,0.63,0.36,0.02,0.1,1.12,Ruffian Games,Crackdown 2,Crackdown 2,XBox360,2010,Mature 17+,16738326,"Jeu d'action. - Intitulé ""Riot act 2"" au Japon"
Shooter,Microsoft Game Studios,0.85,0.23,0.0,0.04,1.11,Valve Software,Counter-Strike,Counter-Strike,XBox,2000,Mature 17+,16631741,Premier épisode édité par Sierra entertainment puis par Valve corporation
Shooter,Microsoft Game Studios,0.92,0.5,0.03,0.12,1.57,Epic Games,Gears of War: Judgment,Gears of War: Judgment,XBox360,2013,Mature 17+,16752440,Edité par Microsoft game studios
Shooter,Microsoft Game Studios,0.92,0.5,0.03,0.12,1.57,Epic Games,Gears of War: Judgment,Gears of War: Judgment,XBox360,2013,Mature 17+,16752440,Jeu d'action
Shooter,Microsoft Game Studios,1.0,0.53,0.03,0.18,1.75,Realtime Worlds,Crackdown,Crackdown,XBox360,2007,Mature 17+,16738767,"Jeu d'action ; jeu de pilotage. - Intitulé ""Riot act"" au Japon"
